98:	5.567029438680E-05
99:	5.606389458990E-05
100:	5.646480349242E-05
101:	5.687710290658E-05
102:	5.727410461986E-05
103:	5.767674883828E-05
104:	5.807112029288E-05
105:	5.847382999491E-05
106:	5.886737926630E-05
107:	5.926885933150E-05
108:	5.965973105049E-05
109:	6.005239265505E-05
110:	6.044246038073E-05
111:	6.083472908358E-05
112:	6.122201011749E-05
113:	6.161149212858E-05
114:	6.200095231179E-05
115:	6.238921923796E-05
116:	6.277212378336E-05
117:	6.315599603113E-05
118:	6.353929347824E-05
119:	6.392319482984E-05
120:	6.430215580622E-05
121:	6.468268838944E-05
122:	6.505984492833E-05
123:	6.543299241457E-05
124:	6.581240450032E-05
125:	6.618507904932E-05
126:	6.656533514615E-05
127:	6.693301838823E-05
128:	6.730557652190E-05
129:	6.767475861125E-05
130:	6.805031443946E-05
131:	6.841953290859E-05
132:	6.879446300445E-05
133:	6.916502752574E-05
134:	6.953687261557E-05
135:	6.990516703809E-05
136:	7.026580715319E-05
137:	7.064279634506E-05
138:	7.100745278876E-05
139:	7.136762724258E-05
140:	7.173013000283E-05
141:	7.210036710603E-05
142:	7.246026507346E-05
143:	7.282157457666E-05
144:	7.317739800783E-05
145:	7.354741683230E-05
146:	7.390838436550E-05
147:	7.426286902046E-05
148:	7.461673521902E-05
149:	7.497869955841E-05
150:	7.533457392128E-05
151:	7.568505679956E-05
152:	7.604040001752E-05
153:	7.639479008503E-05
154:	7.675059168832E-05
155:	7.710399950156E-05
156:	7.745748007437E-05
157:	7.781039312249E-05
158:	7.815747812856E-05
159:	7.851228292566E-05
160:	7.885901868576E-05
161:	7.921470387373E-05
162:	7.956331683090E-05
163:	7.991473103175E-05
164:	8.026955038076E-05
165:	8.060342224780E-05
166:	8.095201337710E-05
167:	8.130008791341E-05
168:	8.165145845851E-05
169:	8.199793956010E-05
170:	8.233381231548E-05
171:	8.268294186564E-05
172:	8.303276990773E-05
173:	8.337176404893E-05
174:	8.370871364605E-05
175:	8.405718108406E-05
176:	8.439879457001E-05
177:	8.473458728986E-05
178:	8.507656457368E-05
179:	8.542123396182E-05
180:	8.575421816204E-05
181:	8.609540236648E-05
182:	8.644012268633E-05
183:	8.677149162395E-05
184:	8.711362897884E-05
185:	8.744240767555E-05
186:	8.778445771895E-05
187:	8.812658052193E-05
188:	8.845563570503E-05
189:	8.879981032806E-05
190:	8.912303746911E-05
191:	8.946623711381E-05
192:	8.979193080449E-05
193:	9.013454109663E-05
194:	9.046409832081E-05
195:	9.080044401344E-05
196:	9.112921543419E-05
197:	9.146521915682E-05
198:	9.179756307276E-05
199:	9.213369776262E-05
200:	9.245845285477E-05
201:	9.278282232117E-05
202:	9.312295878772E-05
203:	9.344908175990E-05
204:	9.378760296386E-05
205:	9.410469647264E-05
206:	9.443795715924E-05
207:	9.477179992246E-05
208:	9.509632218396E-05
209:	9.541631152388E-05
210:	9.575554577168E-05
211:	9.607223910280E-05
212:	9.639575728215E-05
213:	9.673189197201E-05
214:	9.704929834697E-05
215:	9.737642540131E-05
216:	9.770948963705E-05
217:	9.802525164559E-05
218:	9.835026867222E-05
219:	9.866831533145E-05
220:	9.900290751830E-05
221:	9.932593820849E-05
222:	9.964802302420E-05
223:	9.996346489061E-05
224:	1.002921126201E-04
225:	1.006107268040E-04
226:	1.009356492432E-04
227:	1.012532666209E-04
228:	1.015872257994E-04
229:	1.019012343022E-04
230:	1.022178985295E-04
231:	1.025381789077E-04
232:	1.028590049827E-04
233:	1.031747451634E-04
234:	1.034995802911E-04
235:	1.038161353790E-04
236:	1.041403884301E-04
237:	1.044547097990E-04
238:	1.047736222972E-04
